DeliveryDate,TradeDate,StartTime,EndTime,LoadForecastROI,LoadForecastNI,AggregatedForecast
2025-01-09,2025-01-09,2025-01-09T18:30:00,2025-01-09T19:00:00,5937,1391,7328
2025-01-09,2025-01-09,2025-01-09T19:00:00,2025-01-09T19:30:00,5838,1341,7179
2025-01-09,2025-01-09,2025-01-09T19:30:00,2025-01-09T20:00:00,5727,1307,7034
2025-01-09,2025-01-09,2025-01-09T20:00:00,2025-01-09T20:30:00,5572,1251,6823
2025-01-09,2025-01-09,2025-01-09T20:30:00,2025-01-09T21:00:00,5474,1198,6672
2025-01-09,2025-01-09,2025-01-09T21:00:00,2025-01-09T21:30:00,5323,1160,6483
2025-01-09,2025-01-09,2025-01-09T21:30:00,2025-01-09T22:00:00,5145,1087,6232
2025-01-09,2025-01-09,2025-01-09T22:00:00,2025-01-09T22:30:00,4929,1017,5946
2025-01-09,2025-01-09,2025-01-09T22:30:00,2025-01-09T23:00:00,4754,956,5710
2025-01-09,2025-01-10,2025-01-09T23:00:00,2025-01-09T23:30:00,4590,888,5478
2025-01-09,2025-01-10,2025-01-09T23:30:00,2025-01-10T00:00:00,4524,823,5347
2025-01-10,2025-01-10,2025-01-10T00:00:00,2025-01-10T00:30:00,4220,871,5091
2025-01-10,2025-01-10,2025-01-10T00:30:00,2025-01-10T01:00:00,4055,826,4881
2025-01-10,2025-01-10,2025-01-10T01:00:00,2025-01-10T01:30:00,3906,792,4698
2025-01-10,2025-01-10,2025-01-10T01:30:00,2025-01-10T02:00:00,3879,812,4691
2025-01-10,2025-01-10,2025-01-10T02:00:00,2025-01-10T02:30:00,3860,800,4660
2025-01-10,2025-01-10,2025-01-10T02:30:00,2025-01-10T03:00:00,3831,790,4621
2025-01-10,2025-01-10,2025-01-10T03:00:00,2025-01-10T03:30:00,3784,805,4589
2025-01-10,2025-01-10,2025-01-10T03:30:00,2025-01-10T04:00:00,3732,789,4521
2025-01-10,2025-01-10,2025-01-10T04:00:00,2025-01-10T04:30:00,3774,774,4548
2025-01-10,2025-01-10,2025-01-10T04:30:00,2025-01-10T05:00:00,3744,770,4514
2025-01-10,2025-01-10,2025-01-10T05:00:00,2025-01-10T05:30:00,3745,756,4501
2025-01-10,2025-01-10,2025-01-10T05:30:00,2025-01-10T06:00:00,3782,778,4560
2025-01-10,2025-01-10,2025-01-10T06:00:00,2025-01-10T06:30:00,3803,796,4599
2025-01-10,2025-01-10,2025-01-10T06:30:00,2025-01-10T07:00:00,4034,869,4903
2025-01-10,2025-01-10,2025-01-10T07:00:00,2025-01-10T07:30:00,4211,922,5133
2025-01-10,2025-01-10,2025-01-10T07:30:00,2025-01-10T08:00:00,4443,1013,5456
2025-01-10,2025-01-10,2025-01-10T08:00:00,2025-01-10T08:30:00,4574,1052,5626
2025-01-10,2025-01-10,2025-01-10T08:30:00,2025-01-10T09:00:00,4763,1110,5873
2025-01-10,2025-01-10,2025-01-10T09:00:00,2025-01-10T09:30:00,4826,1154,5980
2025-01-10,2025-01-10,2025-01-10T09:30:00,2025-01-10T10:00:00,5070,1200,6270
2025-01-10,2025-01-10,2025-01-10T10:00:00,2025-01-10T10:30:00,5121,1199,6320
2025-01-10,2025-01-10,2025-01-10T10:30:00,2025-01-10T11:00:00,5106,1210,6316
2025-01-10,2025-01-10,2025-01-10T11:00:00,2025-01-10T11:30:00,5107,1236,6343
2025-01-10,2025-01-10,2025-01-10T11:30:00,2025-01-10T12:00:00,5059,1236,6295
2025-01-10,2025-01-10,2025-01-10T12:00:00,2025-01-10T12:30:00,5044,1224,6268
2025-01-10,2025-01-10,2025-01-10T12:30:00,2025-01-10T13:00:00,5074,1225,6299
2025-01-10,2025-01-10,2025-01-10T13:00:00,2025-01-10T13:30:00,5062,1234,6296
2025-01-10,2025-01-10,2025-01-10T13:30:00,2025-01-10T14:00:00,5026,1217,6243
2025-01-10,2025-01-10,2025-01-10T14:00:00,2025-01-10T14:30:00,5022,1201,6223
2025-01-10,2025-01-10,2025-01-10T14:30:00,2025-01-10T15:00:00,5051,1188,6239
2025-01-10,2025-01-10,2025-01-10T15:00:00,2025-01-10T15:30:00,5122,1184,6306
2025-01-10,2025-01-10,2025-01-10T15:30:00,2025-01-10T16:00:00,5160,1195,6355
2025-01-10,2025-01-10,2025-01-10T16:00:00,2025-01-10T16:30:00,5216,1242,6458
2025-01-10,2025-01-10,2025-01-10T16:30:00,2025-01-10T17:00:00,5356,1314,6670
2025-01-10,2025-01-10,2025-01-10T17:00:00,2025-01-10T17:30:00,5600,1407,7007
2025-01-10,2025-01-10,2025-01-10T17:30:00,2025-01-10T18:00:00,5693,1431,7124
2025-01-10,2025-01-10,2025-01-10T18:00:00,2025-01-10T18:30:00,5713,1396,7109
2025-01-10,2025-01-10,2025-01-10T18:30:00,2025-01-10T19:00:00,5586,1343,6929
2025-01-10,2025-01-10,2025-01-10T19:00:00,2025-01-10T19:30:00,5498,1265,6763
2025-01-10,2025-01-10,2025-01-10T19:30:00,2025-01-10T20:00:00,5406,1221,6627
2025-01-10,2025-01-10,2025-01-10T20:00:00,2025-01-10T20:30:00,5295,1165,6460
2025-01-10,2025-01-10,2025-01-10T20:30:00,2025-01-10T21:00:00,5184,1115,6299
2025-01-10,2025-01-10,2025-01-10T21:00:00,2025-01-10T21:30:00,5132,1056,6188
2025-01-10,2025-01-10,2025-01-10T21:30:00,2025-01-10T22:00:00,4857,1006,5863
2025-01-10,2025-01-10,2025-01-10T22:00:00,2025-01-10T22:30:00,4727,974,5701
2025-01-10,2025-01-10,2025-01-10T22:30:00,2025-01-10T23:00:00,4507,926,5433
2025-01-10,2025-01-11,2025-01-10T23:00:00,2025-01-10T23:30:00,4418,845,5263
2025-01-10,2025-01-11,2025-01-10T23:30:00,2025-01-11T00:00:00,4447,783,5230
2025-01-11,2025-01-11,2025-01-11T00:00:00,2025-01-11T00:30:00,4437,750,5187
2025-01-11,2025-01-11,2025-01-11T00:30:00,2025-01-11T01:00:00,4247,707,4954
2025-01-11,2025-01-11,2025-01-11T01:00:00,2025-01-11T01:30:00,4119,687,4806
2025-01-11,2025-01-11,2025-01-11T01:30:00,2025-01-11T02:00:00,3996,706,4702
2025-01-11,2025-01-11,2025-01-11T02:00:00,2025-01-11T02:30:00,3898,663,4561
2025-01-11,2025-01-11,2025-01-11T02:30:00,2025-01-11T03:00:00,3901,653,4554
2025-01-11,2025-01-11,2025-01-11T03:00:00,2025-01-11T03:30:00,3916,635,4551
2025-01-11,2025-01-11,2025-01-11T03:30:00,2025-01-11T04:00:00,3796,621,4417
2025-01-11,2025-01-11,2025-01-11T04:00:00,2025-01-11T04:30:00,3769,622,4391
2025-01-11,2025-01-11,2025-01-11T04:30:00,2025-01-11T05:00:00,3691,620,4311
2025-01-11,2025-01-11,2025-01-11T05:00:00,2025-01-11T05:30:00,3655,605,4260
2025-01-11,2025-01-11,2025-01-11T05:30:00,2025-01-11T06:00:00,3666,610,4276
2025-01-11,2025-01-11,2025-01-11T06:00:00,2025-01-11T06:30:00,3807,642,4449
2025-01-11,2025-01-11,2025-01-11T06:30:00,2025-01-11T07:00:00,3797,675,4472
2025-01-11,2025-01-11,2025-01-11T07:00:00,2025-01-11T07:30:00,3882,715,4597
2025-01-11,2025-01-11,2025-01-11T07:30:00,2025-01-11T08:00:00,4015,762,4777
2025-01-11,2025-01-11,2025-01-11T08:00:00,2025-01-11T08:30:00,4104,837,4941
2025-01-11,2025-01-11,2025-01-11T08:30:00,2025-01-11T09:00:00,4032,871,4903
2025-01-11,2025-01-11,2025-01-11T09:00:00,2025-01-11T09:30:00,4497,918,5415
2025-01-11,2025-01-11,2025-01-11T09:30:00,2025-01-11T10:00:00,4734,971,5705
2025-01-11,2025-01-11,2025-01-11T10:00:00,2025-01-11T10:30:00,4754,1009,5763
2025-01-11,2025-01-11,2025-01-11T10:30:00,2025-01-11T11:00:00,4931,1046,5977
2025-01-11,2025-01-11,2025-01-11T11:00:00,2025-01-11T11:30:00,4888,1031,5919
2025-01-11,2025-01-11,2025-01-11T11:30:00,2025-01-11T12:00:00,5096,1045,6141
2025-01-11,2025-01-11,2025-01-11T12:00:00,2025-01-11T12:30:00,5002,1032,6034
2025-01-11,2025-01-11,2025-01-11T12:30:00,2025-01-11T13:00:00,5065,1043,6108
2025-01-11,2025-01-11,2025-01-11T13:00:00,2025-01-11T13:30:00,5054,1016,6070
2025-01-11,2025-01-11,2025-01-11T13:30:00,2025-01-11T14:00:00,5043,1008,6051
2025-01-11,2025-01-11,2025-01-11T14:00:00,2025-01-11T14:30:00,4982,1029,6011
2025-01-11,2025-01-11,2025-01-11T14:30:00,2025-01-11T15:00:00,5000,1024,6024
2025-01-11,2025-01-11,2025-01-11T15:00:00,2025-01-11T15:30:00,4990,1019,6009
2025-01-11,2025-01-11,2025-01-11T15:30:00,2025-01-11T16:00:00,5096,1030,6126
2025-01-11,2025-01-11,2025-01-11T16:00:00,2025-01-11T16:30:00,5159,1081,6240
2025-01-11,2025-01-11,2025-01-11T16:30:00,2025-01-11T17:00:00,5339,1145,6484
2025-01-11,2025-01-11,2025-01-11T17:00:00,2025-01-11T17:30:00,5531,1224,6755
2025-01-11,2025-01-11,2025-01-11T17:30:00,2025-01-11T18:00:00,5587,1255,6842
2025-01-11,2025-01-11,2025-01-11T18:00:00,2025-01-11T18:30:00,5545,1240,6785
2025-01-11,2025-01-11,2025-01-11T18:30:00,2025-01-11T19:00:00,5483,1195,6678
2025-01-11,2025-01-11,2025-01-11T19:00:00,2025-01-11T19:30:00,5381,1181,6562
2025-01-11,2025-01-11,2025-01-11T19:30:00,2025-01-11T20:00:00,5295,1126,6421
2025-01-11,2025-01-11,2025-01-11T20:00:00,2025-01-11T20:30:00,5211,1053,6264
2025-01-11,2025-01-11,2025-01-11T20:30:00,2025-01-11T21:00:00,5128,1010,6138
2025-01-11,2025-01-11,2025-01-11T21:00:00,2025-01-11T21:30:00,5079,978,6057
2025-01-11,2025-01-11,2025-01-11T21:30:00,2025-01-11T22:00:00,4856,931,5787
2025-01-11,2025-01-11,2025-01-11T22:00:00,2025-01-11T22:30:00,4686,915,5601
2025-01-11,2025-01-11,2025-01-11T22:30:00,2025-01-11T23:00:00,4524,863,5387
2025-01-11,2025-01-12,2025-01-11T23:00:00,2025-01-11T23:30:00,4426,791,5217
2025-01-11,2025-01-12,2025-01-11T23:30:00,2025-01-12T00:00:00,4429,740,5169
2025-01-12,2025-01-12,2025-01-12T00:00:00,2025-01-12T00:30:00,4279,715,4994
2025-01-12,2025-01-12,2025-01-12T00:30:00,2025-01-12T01:00:00,4158,678,4836
2025-01-12,2025-01-12,2025-01-12T01:00:00,2025-01-12T01:30:00,4024,676,4700
2025-01-12,2025-01-12,2025-01-12T01:30:00,2025-01-12T02:00:00,3894,682,4576
2025-01-12,2025-01-12,2025-01-12T02:00:00,2025-01-12T02:30:00,3811,660,4471
2025-01-12,2025-01-12,2025-01-12T02:30:00,2025-01-12T03:00:00,3811,642,4453
2025-01-12,2025-01-12,2025-01-12T03:00:00,2025-01-12T03:30:00,3723,601,4324
2025-01-12,2025-01-12,2025-01-12T03:30:00,2025-01-12T04:00:00,3705,584,4289
2025-01-12,2025-01-12,2025-01-12T04:00:00,2025-01-12T04:30:00,3674,574,4248
2025-01-12,2025-01-12,2025-01-12T04:30:00,2025-01-12T05:00:00,3626,564,4190
2025-01-12,2025-01-12,2025-01-12T05:00:00,2025-01-12T05:30:00,3585,563,4148
2025-01-12,2025-01-12,2025-01-12T05:30:00,2025-01-12T06:00:00,3589,564,4153
2025-01-12,2025-01-12,2025-01-12T06:00:00,2025-01-12T06:30:00,3599,572,4171
2025-01-12,2025-01-12,2025-01-12T06:30:00,2025-01-12T07:00:00,3605,606,4211
2025-01-12,2025-01-12,2025-01-12T07:00:00,2025-01-12T07:30:00,3642,649,4291
2025-01-12,2025-01-12,2025-01-12T07:30:00,2025-01-12T08:00:00,3742,689,4431
2025-01-12,2025-01-12,2025-01-12T08:00:00,2025-01-12T08:30:00,3798,723,4521
2025-01-12,2025-01-12,2025-01-12T08:30:00,2025-01-12T09:00:00,3711,760,4471
2025-01-12,2025-01-12,2025-01-12T09:00:00,2025-01-12T09:30:00,4018,781,4799
2025-01-12,2025-01-12,2025-01-12T09:30:00,2025-01-12T10:00:00,4218,843,5061
2025-01-12,2025-01-12,2025-01-12T10:00:00,2025-01-12T10:30:00,4414,857,5271
2025-01-12,2025-01-12,2025-01-12T10:30:00,2025-01-12T11:00:00,4544,903,5447
2025-01-12,2025-01-12,2025-01-12T11:00:00,2025-01-12T11:30:00,4674,955,5629
2025-01-12,2025-01-12,2025-01-12T11:30:00,2025-01-12T12:00:00,4805,987,5792
2025-01-12,2025-01-12,2025-01-12T12:00:00,2025-01-12T12:30:00,4891,1024,5915
2025-01-12,2025-01-12,2025-01-12T12:30:00,2025-01-12T13:00:00,4999,1058,6057
2025-01-12,2025-01-12,2025-01-12T13:00:00,2025-01-12T13:30:00,5056,1056,6112
2025-01-12,2025-01-12,2025-01-12T13:30:00,2025-01-12T14:00:00,5077,1056,6133
2025-01-12,2025-01-12,2025-01-12T14:00:00,2025-01-12T14:30:00,5025,1036,6061
2025-01-12,2025-01-12,2025-01-12T14:30:00,2025-01-12T15:00:00,4982,1029,6011
2025-01-12,2025-01-12,2025-01-12T15:00:00,2025-01-12T15:30:00,4964,1037,6001
2025-01-12,2025-01-12,2025-01-12T15:30:00,2025-01-12T16:00:00,4977,1048,6025
2025-01-12,2025-01-12,2025-01-12T16:00:00,2025-01-12T16:30:00,5012,1073,6085
2025-01-12,2025-01-12,2025-01-12T16:30:00,2025-01-12T17:00:00,5118,1134,6252
2025-01-12,2025-01-12,2025-01-12T17:00:00,2025-01-12T17:30:00,5219,1158,6377
2025-01-12,2025-01-12,2025-01-12T17:30:00,2025-01-12T18:00:00,5354,1180,6534
2025-01-12,2025-01-12,2025-01-12T18:00:00,2025-01-12T18:30:00,5326,1148,6474
2025-01-12,2025-01-12,2025-01-12T18:30:00,2025-01-12T19:00:00,5251,1098,6349
2025-01-12,2025-01-12,2025-01-12T19:00:00,2025-01-12T19:30:00,5207,1070,6277
2025-01-12,2025-01-12,2025-01-12T19:30:00,2025-01-12T20:00:00,5133,1033,6166
2025-01-12,2025-01-12,2025-01-12T20:00:00,2025-01-12T20:30:00,5051,923,5974
2025-01-12,2025-01-12,2025-01-12T20:30:00,2025-01-12T21:00:00,4934,883,5817
2025-01-12,2025-01-12,2025-01-12T21:00:00,2025-01-12T21:30:00,4800,839,5639
2025-01-12,2025-01-12,2025-01-12T21:30:00,2025-01-12T22:00:00,4662,795,5457
2025-01-12,2025-01-12,2025-01-12T22:00:00,2025-01-12T22:30:00,4476,750,5226
2025-01-12,2025-01-12,2025-01-12T22:30:00,2025-01-12T23:00:00,4304,706,5010
