DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
1 February 2019 00:00,4179,-,All Island
1 February 2019 00:15,4122,-,All Island
1 February 2019 00:30,4063,-,All Island
1 February 2019 00:45,3989,-,All Island
1 February 2019 01:00,3926,-,All Island
1 February 2019 01:15,3905,-,All Island
1 February 2019 01:30,3887,-,All Island
1 February 2019 01:45,3854,-,All Island
1 February 2019 02:00,3831,-,All Island
1 February 2019 02:15,3790,-,All Island
1 February 2019 02:30,3751,-,All Island
1 February 2019 02:45,3710,-,All Island
1 February 2019 03:00,3674,-,All Island
1 February 2019 03:15,3623,-,All Island
1 February 2019 03:30,3613,-,All Island
1 February 2019 03:45,3607,-,All Island
1 February 2019 04:00,3618,-,All Island
1 February 2019 04:15,3611,-,All Island
1 February 2019 04:30,3595,-,All Island
1 February 2019 04:45,3595,-,All Island
1 February 2019 05:00,3625,-,All Island
1 February 2019 05:15,3662,-,All Island
1 February 2019 05:30,3688,-,All Island
1 February 2019 05:45,3743,-,All Island
1 February 2019 06:00,3879,-,All Island
1 February 2019 06:15,4074,-,All Island
1 February 2019 06:30,4225,-,All Island
1 February 2019 06:45,4384,-,All Island
1 February 2019 07:00,4596,-,All Island
1 February 2019 07:15,4952,-,All Island
1 February 2019 07:30,5139,-,All Island
1 February 2019 07:45,5347,-,All Island
1 February 2019 08:00,5402,-,All Island
1 February 2019 08:15,5460,-,All Island
1 February 2019 08:30,5441,-,All Island
1 February 2019 08:45,5447,-,All Island
1 February 2019 09:00,5529,-,All Island
1 February 2019 09:15,5582,-,All Island
1 February 2019 09:30,5623,-,All Island
1 February 2019 09:45,5657,-,All Island
1 February 2019 10:00,5648,-,All Island
1 February 2019 10:15,5635,-,All Island
1 February 2019 10:30,5615,-,All Island
1 February 2019 10:45,5602,-,All Island
1 February 2019 11:00,5593,-,All Island
1 February 2019 11:15,5588,-,All Island
1 February 2019 11:30,5593,-,All Island
1 February 2019 11:45,5550,-,All Island
1 February 2019 12:00,5553,-,All Island
1 February 2019 12:15,5543,-,All Island
1 February 2019 12:30,5550,-,All Island
1 February 2019 12:45,5521,-,All Island
